Quantity,Profit per unit,Month,Year,Product ID,Product,Profit,,,,,Year,Month,Product,Profit
41,100,2,2005,CC,Classic Cars,4100,,,,,,,,
37,100,3,2005,CC,Classic Cars,3700,,,,,,,,
47,44.56,4,2005,CC,Classic Cars,2094.32,,,,,,,,
15,42.67,5,2005,CC,Classic Cars,640.05,,,,,,,,
27,73.62,3,2003,CC,Classic Cars,1987.74,,,,,,,,
49,83.04,5,2003,CC,Classic Cars,4068.96,,,,,,,,
31,73.62,9,2003,CC,Classic Cars,2282.22,,,,,,,,
20,77.05,10,2003,CC,Classic Cars,1541,,,,,,,,
24,81.33,11,2003,CC,Classic Cars,1951.92,,,,,,,,
33,94.17,11,2003,CC,Classic Cars,3107.61,,,,,,,,
32,72.77,11,2003,CC,Classic Cars,2328.64,,,,,,,,
40,79.62,12,2003,CC,Classic Cars,3184.8,,,,,,,,
27,79.62,1,2004,CC,Classic Cars,2149.74,,,,,,,,
40,79.62,3,2004,CC,Classic Cars,3184.8,,,,,,,,
26,81.33,4,2004,CC,Classic Cars,2114.58,,,,,,,,
44,96.74,7,2004,CC,Classic Cars,4256.56,,,,,,,,
33,71.06,8,2004,CC,Classic Cars,2344.98,,,,,,,,
34,68.49,9,2004,CC,Classic Cars,2328.66,,,,,,,,
48,74.48,10,2003,CC,Classic Cars,3575.04,,,,,,,,
25,83.04,10,2004,CC,Classic Cars,2076,,,,,,,,
39,84.75,11,2004,CC,Classic Cars,3305.25,,,,,,,,
45,34.19,11,2004,CC,Classic Cars,1538.55,,,,,,,,
24,100,11,2004,CC,Classic Cars,2400,,,,,,,,
46,79.62,1,2005,CC,Classic Cars,3662.52,,,,,,,,
44,79.06,2,2005,CC,Classic Cars,3478.64,,,,,,,,
13,81.33,4,2005,CC,Classic Cars,1057.29,,,,,,,,
35,96.74,5,2005,CC,Classic Cars,3385.9,,,,,,,,
30,63.07,3,2003,CC,Classic Cars,1892.1,,,,,,,,
34,50.21,5,2003,CC,Classic Cars,1707.14,,,,,,,,
27,66.13,7,2003,CC,Classic Cars,1785.51,,,,,,,,
30,68.58,9,2003,CC,Classic Cars,2057.4,,,,,,,,
50,69.8,10,2003,CC,Classic Cars,3490,,,,,,,,
34,50.21,11,2003,CC,Classic Cars,1707.14,,,,,,,,
23,65.52,11,2003,CC,Classic Cars,1506.96,,,,,,,,
48,60.01,11,2003,CC,Classic Cars,2880.48,,,,,,,,
34,64.9,12,2003,CC,Classic Cars,2206.6,,,,,,,,
48,48.98,1,2004,CC,Classic Cars,2351.04,,,,,,,,
24,50.21,2,2004,CC,Classic Cars,1205.04,,,,,,,,
47,62.45,4,2004,CC,Classic Cars,2935.15,,,,,,,,
24,52.66,6,2004,CC,Classic Cars,1263.84,,,,,,,,
47,62.45,7,2004,CC,Classic Cars,2935.15,,,,,,,,
20,61.23,8,2004,CC,Classic Cars,1224.6,,,,,,,,
20,67.97,8,2004,CC,Classic Cars,1359.4,,,,,,,,
31,58.78,10,2003,CC,Classic Cars,1822.18,,,,,,,,
38,56.94,10,2004,CC,Classic Cars,2163.72,,,,,,,,
26,61.23,11,2004,CC,Classic Cars,1591.98,,,,,,,,
25,100,11,2004,CC,Classic Cars,2500,,,,,,,,
48,62.45,11,2004,CC,Classic Cars,2997.6,,,,,,,,
44,62.45,12,2004,CC,Classic Cars,2747.8,,,,,,,,
21,100,1,2005,CC,Classic Cars,2100,,,,,,,,
46,41.54,2,2005,CC,Classic Cars,1910.84,,,,,,,,
46,52.84,3,2005,CC,Classic Cars,2430.64,,,,,,,,
55,52.66,5,2005,CC,Classic Cars,2896.3,,,,,,,,
37,100,3,2003,CC,Classic Cars,3700,,,,,,,,
43,100,5,2003,CC,Classic Cars,4300,,,,,,,,
27,100,9,2003,CC,Classic Cars,2700,,,,,,,,
30,100,10,2003,CC,Classic Cars,3000,,,,,,,,
22,98.51,11,2003,CC,Classic Cars,2167.22,,,,,,,,
49,100,11,2003,CC,Classic Cars,4900,,,,,,,,
46,100,11,2003,CC,Classic Cars,4600,,,,,,,,
48,91.02,12,2003,CC,Classic Cars,4368.96,,,,,,,,
46,87.81,1,2004,CC,Classic Cars,4039.26,,,,,,,,
48,92.09,2,2004,CC,Classic Cars,4420.32,,,,,,,,
27,86.73,4,2004,CC,Classic Cars,2341.71,,,,,,,,
43,100,7,2004,CC,Classic Cars,4300,,,,,,,,
48,100,8,2004,CC,Classic Cars,4800,,,,,,,,
41,100,9,2004,CC,Classic Cars,4100,,,,,,,,
22,96.37,10,2003,CC,Classic Cars,2120.14,,,,,,,,
46,92.09,10,2004,CC,Classic Cars,4236.14,,,,,,,,
21,89.95,11,2004,CC,Classic Cars,1888.95,,,,,,,,
31,37.18,11,2004,CC,Classic Cars,1152.58,,,,,,,,
26,95.88,11,2004,CC,Classic Cars,2492.88,,,,,,,,
20,99.58,1,2005,CC,Classic Cars,1991.6,,,,,,,,
34,100,2,2005,CC,Classic Cars,3400,,,,,,,,
43,86.73,4,2005,CC,Classic Cars,3729.39,,,,,,,,
26,100,5,2005,CC,Classic Cars,2600,,,,,,,,
40,100,3,2003,CC,Classic Cars,4000,,,,,,,,
43,100,5,2003,CC,Classic Cars,4300,,,,,,,,
47,100,7,2003,CC,Classic Cars,4700,,,,,,,,
23,100,9,2003,CC,Classic Cars,2300,,,,,,,,
35,100,10,2003,CC,Classic Cars,3500,,,,,,,,
34,100,11,2003,CC,Classic Cars,3400,,,,,,,,
25,100,11,2003,CC,Classic Cars,2500,,,,,,,,
45,100,11,2003,CC,Classic Cars,4500,,,,,,,,
47,100,12,2003,CC,Classic Cars,4700,,,,,,,,
49,100,1,2004,CC,Classic Cars,4900,,,,,,,,
40,100,2,2004,CC,Classic Cars,4000,,,,,,,,
29,100,4,2004,CC,Classic Cars,2900,,,,,,,,
39,100,6,2004,CC,Classic Cars,3900,,,,,,,,
24,100,7,2004,CC,Classic Cars,2400,,,,,,,,
25,100,8,2004,CC,Classic Cars,2500,,,,,,,,
36,100,8,2004,CC,Classic Cars,3600,,,,,,,,
50,100,10,2003,CC,Classic Cars,5000,,,,,,,,
45,100,10,2004,CC,Classic Cars,4500,,,,,,,,
26,100,11,2004,CC,Classic Cars,2600,,,,,,,,
21,100,11,2004,CC,Classic Cars,2100,,,,,,,,
42,100,11,2004,CC,Classic Cars,4200,,,,,,,,
32,100,12,2004,CC,Classic Cars,3200,,,,,,,,
31,94.58,1,2005,CC,Classic Cars,2931.98,,,,,,,,
33,53.27,2,2005,CC,Classic Cars,1757.91,,,,,,,,
45,100,3,2005,CC,Classic Cars,4500,,,,,,,,
76,100,4,2005,CC,Classic Cars,7600,,,,,,,,
70,100,5,2005,CC,Classic Cars,7000,,,,,,,,
26,100,1,2003,CC,Classic Cars,2600,,,,,,,,
44,100,4,2003,CC,Classic Cars,4400,,,,,,,,
20,96.99,6,2003,CC,Classic Cars,1939.8,,,,,,,,
40,94.62,8,2003,CC,Classic Cars,3784.8,,,,,,,,
23,100,9,2003,CC,Classic Cars,2300,,,,,,,,
24,99.36,10,2003,CC,Classic Cars,2384.64,,,,,,,,
29,100,11,2003,CC,Classic Cars,2900,,,,,,,,
49,100,11,2003,CC,Classic Cars,4900,,,,,,,,
34,100,11,2003,CC,Classic Cars,3400,,,,,,,,
28,100,12,2003,CC,Classic Cars,2800,,,,,,,,
37,100,2,2004,CC,Classic Cars,3700,,,,,,,,
45,100,3,2004,CC,Classic Cars,4500,,,,,,,,
46,100,5,2004,CC,Classic Cars,4600,,,,,,,,
22,100,7,2004,CC,Classic Cars,2200,,,,,,,,
39,100,8,2004,CC,Classic Cars,3900,,,,,,,,
27,100,9,2004,CC,Classic Cars,2700,,,,,,,,
36,100,10,2004,CC,Classic Cars,3600,,,,,,,,
38,100,10,2004,CC,Classic Cars,3800,,,,,,,,
44,100,11,2004,CC,Classic Cars,4400,,,,,,,,
31,100,11,2004,CC,Classic Cars,3100,,,,,,,,
23,100,12,2004,CC,Classic Cars,2300,,,,,,,,
22,100,12,2004,CC,Classic Cars,2200,,,,,,,,
28,50.32,1,2005,CC,Classic Cars,1408.96,,,,,,,,
21,93.91,2,2005,CC,Classic Cars,1972.11,,,,,,,,
37,100,3,2005,CC,Classic Cars,3700,,,,,,,,
31,100,5,2005,CC,Classic Cars,3100,,,,,,,,
31,68.71,3,2003,CC,Classic Cars,2130.01,,,,,,,,
29,71.14,5,2003,CC,Classic Cars,2063.06,,,,,,,,
23,87.31,7,2003,CC,Classic Cars,2008.13,,,,,,,,
31,64.67,9,2003,CC,Classic Cars,2004.77,,,,,,,,
23,67.1,10,2003,CC,Classic Cars,1543.3,,,,,,,,
24,94.58,11,2003,CC,Classic Cars,2269.92,,,,,,,,
28,71.14,11,2003,CC,Classic Cars,1991.92,,,,,,,,
44,66.29,11,2003,CC,Classic Cars,2916.76,,,,,,,,
22,92.16,1,2004,CC,Classic Cars,2027.52,,,,,,,,
46,70.33,2,2004,CC,Classic Cars,3235.18,,,,,,,,
22,93.77,4,2004,CC,Classic Cars,2062.94,,,,,,,,
38,87.31,5,2004,CC,Classic Cars,3317.78,,,,,,,,
47,83.27,6,2004,CC,Classic Cars,3913.69,,,,,,,,
48,75.18,8,2004,CC,Classic Cars,3608.64,,,,,,,,
40,88.12,8,2004,CC,Classic Cars,3524.8,,,,,,,,
32,80.84,9,2004,CC,Classic Cars,2586.88,,,,,,,,
49,97.01,10,2004,CC,Classic Cars,4753.49,,,,,,,,
43,85.69,11,2004,CC,Classic Cars,3684.67,,,,,,,,
41,100,11,2004,CC,Classic Cars,4100,,,,,,,,
30,100,11,2004,CC,Classic Cars,3000,,,,,,,,
28,95.39,12,2004,CC,Classic Cars,2670.92,,,,,,,,
43,100,1,2005,CC,Classic Cars,4300,,,,,,,,
41,100,2,2005,CC,Classic Cars,4100,,,,,,,,
30,82.42,3,2005,CC,Classic Cars,2472.6,,,,,,,,
42,100,1,2003,CC,Classic Cars,4200,,,,,,,,
42,100,4,2003,CC,Classic Cars,4200,,,,,,,,
45,100,5,2003,CC,Classic Cars,4500,,,,,,,,
36,100,7,2003,CC,Classic Cars,3600,,,,,,,,
20,100,9,2003,CC,Classic Cars,2000,,,,,,,,
39,81.93,10,2003,CC,Classic Cars,3195.27,,,,,,,,
42,85.98,11,2003,CC,Classic Cars,3611.16,,,,,,,,
23,86.99,11,2003,CC,Classic Cars,2000.77,,,,,,,,
26,89.01,11,2003,CC,Classic Cars,2314.26,,,,,,,,
33,100,12,2003,CC,Classic Cars,3300,,,,,,,,
31,88,2,2004,CC,Classic Cars,2728,,,,,,,,
50,100,3,2004,CC,Classic Cars,5000,,,,,,,,
44,100,5,2004,CC,Classic Cars,4400,,,,,,,,
45,80.92,6,2004,CC,Classic Cars,3641.4,,,,,,,,
46,88,7,2004,CC,Classic Cars,4048,,,,,,,,
27,85.98,8,2004,CC,Classic Cars,2321.46,,,,,,,,
28,100,9,2004,CC,Classic Cars,2800,,,,,,,,
40,100,10,2004,CC,Classic Cars,4000,,,,,,,,
30,99.13,10,2004,CC,Classic Cars,2973.9,,,,,,,,
34,100,11,2004,CC,Classic Cars,3400,,,,,,,,
46,100,11,2004,CC,Classic Cars,4600,,,,,,,,
32,82.83,11,2004,CC,Classic Cars,2650.56,,,,,,,,
27,100,12,2004,CC,Classic Cars,2700,,,,,,,,
34,100,1,2005,CC,Classic Cars,3400,,,,,,,,
34,54.84,2,2005,CC,Classic Cars,1864.56,,,,,,,,
34,100,5,2005,CC,Classic Cars,3400,,,,,,,,
46,80.92,5,2005,CC,Classic Cars,3722.32,,,,,,,,
30,95.7,2,2003,MC,Motorcycles,2871,,,,,,,,
34,81.35,5,2003,MC,Motorcycles,2765.9,,,,,,,,
41,94.74,7,2003,MC,Motorcycles,3884.34,,,,,,,,
45,83.26,8,2003,MC,Motorcycles,3746.7,,,,,,,,
49,100,10,2003,MC,Motorcycles,4900,,,,,,,,
36,96.66,10,2003,MC,Motorcycles,3479.76,,,,,,,,
29,86.13,11,2003,MC,Motorcycles,2497.77,,,,,,,,
48,100,11,2003,MC,Motorcycles,4800,,,,,,,,
22,98.57,12,2003,MC,Motorcycles,2168.54,,,,,,,,
41,100,1,2004,MC,Motorcycles,4100,,,,,,,,
37,100,2,2004,MC,Motorcycles,3700,,,,,,,,
23,100,4,2004,MC,Motorcycles,2300,,,,,,,,
28,100,5,2004,MC,Motorcycles,2800,,,,,,,,
34,100,6,2004,MC,Motorcycles,3400,,,,,,,,
45,92.83,7,2004,MC,Motorcycles,4177.35,,,,,,,,
36,100,8,2004,MC,Motorcycles,3600,,,,,,,,
23,100,9,2004,MC,Motorcycles,2300,,,,,,,,
41,100,10,2004,MC,Motorcycles,4100,,,,,,,,
46,94.74,11,2004,MC,Motorcycles,4358.04,,,,,,,,
42,100,11,2004,MC,Motorcycles,4200,,,,,,,,
41,100,11,2004,MC,Motorcycles,4100,,,,,,,,
20,72.55,12,2004,MC,Motorcycles,1451,,,,,,,,
21,34.91,2,2005,MC,Motorcycles,733.11,,,,,,,,
42,76.36,3,2005,MC,Motorcycles,3207.12,,,,,,,,
24,100,4,2005,MC,Motorcycles,2400,,,,,,,,
66,100,5,2005,MC,Motorcycles,6600,,,,,,,,
39,99.91,2,2003,MC,Motorcycles,3896.49,,,,,,,,
29,96.34,4,2003,MC,Motorcycles,2793.86,,,,,,,,
27,100,7,2003,MC,Motorcycles,2700,,,,,,,,
37,100,8,2003,MC,Motorcycles,3700,,,,,,,,
37,100,10,2003,MC,Motorcycles,3700,,,,,,,,
27,100,10,2003,MC,Motorcycles,2700,,,,,,,,
42,100,11,2003,MC,Motorcycles,4200,,,,,,,,
38,96.34,11,2003,MC,Motorcycles,3660.92,,,,,,,,
24,100,12,2003,MC,Motorcycles,2400,,,,,,,,
23,100,1,2004,MC,Motorcycles,2300,,,,,,,,
47,100,2,2004,MC,Motorcycles,4700,,,,,,,,
22,100,4,2004,MC,Motorcycles,2200,,,,,,,,
44,100,5,2004,MC,Motorcycles,4400,,,,,,,,
40,100,6,2004,MC,Motorcycles,4000,,,,,,,,
22,100,7,2004,MC,Motorcycles,2200,,,,,,,,
47,100,8,2004,MC,Motorcycles,4700,,,,,,,,
39,96.34,9,2004,MC,Motorcycles,3757.26,,,,,,,,
34,100,10,2004,MC,Motorcycles,3400,,,,,,,,
45,100,11,2004,MC,Motorcycles,4500,,,,,,,,
20,100,11,2004,MC,Motorcycles,2000,,,,,,,,
40,68.92,11,2004,MC,Motorcycles,2756.8,,,,,,,,
26,51.15,12,2004,MC,Motorcycles,1329.9,,,,,,,,
39,100,2,2005,MC,Motorcycles,3900,,,,,,,,
50,44.51,3,2005,MC,Motorcycles,2225.5,,,,,,,,
45,100,4,2005,MC,Motorcycles,4500,,,,,,,,
45,100,5,2005,MC,Motorcycles,4500,,,,,,,,
27,100,2,2003,MC,Motorcycles,2700,,,,,,,,
46,100,4,2003,MC,Motorcycles,4600,,,,,,,,
31,100,7,2003,MC,Motorcycles,3100,,,,,,,,
33,100,8,2003,MC,Motorcycles,3300,,,,,,,,
22,100,10,2003,MC,Motorcycles,2200,,,,,,,,
20,100,10,2003,MC,Motorcycles,2000,,,,,,,,
41,100,11,2003,MC,Motorcycles,4100,,,,,,,,
45,100,11,2003,MC,Motorcycles,4500,,,,,,,,
49,100,12,2003,MC,Motorcycles,4900,,,,,,,,
34,100,1,2004,MC,Motorcycles,3400,,,,,,,,
49,100,2,2004,MC,Motorcycles,4900,,,,,,,,
39,100,4,2004,MC,Motorcycles,3900,,,,,,,,
43,100,5,2004,MC,Motorcycles,4300,,,,,,,,
41,100,6,2004,MC,Motorcycles,4100,,,,,,,,
36,100,7,2004,MC,Motorcycles,3600,,,,,,,,
27,100,8,2004,MC,Motorcycles,2700,,,,,,,,
29,100,9,2004,MC,Motorcycles,2900,,,,,,,,
20,100,10,2004,MC,Motorcycles,2000,,,,,,,,
37,100,11,2004,MC,Motorcycles,3700,,,,,,,,
26,100,11,2004,MC,Motorcycles,2600,,,,,,,,
39,76.67,11,2004,MC,Motorcycles,2990.13,,,,,,,,
22,100,1,2005,MC,Motorcycles,2200,,,,,,,,
22,100,2,2005,MC,Motorcycles,2200,,,,,,,,
21,86.77,3,2005,MC,Motorcycles,1822.17,,,,,,,,
66,100,4,2005,MC,Motorcycles,6600,,,,,,,,
56,100,5,2005,MC,Motorcycles,5600,,,,,,,,
21,100,2,2003,MC,Motorcycles,2100,,,,,,,,
50,100,5,2003,MC,Motorcycles,5000,,,,,,,,
20,100,7,2003,MC,Motorcycles,2000,,,,,,,,
49,100,8,2003,MC,Motorcycles,4900,,,,,,,,
38,100,10,2003,MC,Motorcycles,3800,,,,,,,,
35,100,11,2003,MC,Motorcycles,3500,,,,,,,,
40,100,11,2003,MC,Motorcycles,4000,,,,,,,,
28,100,11,2003,MC,Motorcycles,2800,,,,,,,,
25,100,12,2003,MC,Motorcycles,2500,,,,,,,,
36,100,1,2004,MC,Motorcycles,3600,,,,,,,,
43,100,2,2004,MC,Motorcycles,4300,,,,,,,,
32,100,4,2004,MC,Motorcycles,3200,,,,,,,,
46,100,5,2004,MC,Motorcycles,4600,,,,,,,,
48,100,6,2004,MC,Motorcycles,4800,,,,,,,,
43,100,8,2004,MC,Motorcycles,4300,,,,,,,,
49,100,8,2004,MC,Motorcycles,4900,,,,,,,,
24,100,9,2004,MC,Motorcycles,2400,,,,,,,,
26,100,10,2004,MC,Motorcycles,2600,,,,,,,,
30,100,11,2004,MC,Motorcycles,3000,,,,,,,,
24,100,11,2004,MC,Motorcycles,2400,,,,,,,,
55,100,11,2004,MC,Motorcycles,5500,,,,,,,,
22,100,1,2005,MC,Motorcycles,2200,,,,,,,,
49,78.92,2,2005,MC,Motorcycles,3867.08,,,,,,,,
44,100,3,2005,MC,Motorcycles,4400,,,,,,,,
66,100,4,2005,MC,Motorcycles,6600,,,,,,,,
21,100,5,2005,MC,Motorcycles,2100,,,,,,,,
29,70.87,2,2003,MC,Motorcycles,2055.23,,,,,,,,
46,58.15,4,2003,MC,Motorcycles,2674.9,,,,,,,,
30,61.78,7,2003,MC,Motorcycles,1853.4,,,,,,,,
30,49.67,8,2003,MC,Motorcycles,1490.1,,,,,,,,
42,51.48,10,2003,MC,Motorcycles,2162.16,,,,,,,,
46,61.18,10,2003,MC,Motorcycles,2814.28,,,,,,,,
25,64.2,11,2003,MC,Motorcycles,1605,,,,,,,,
32,65.42,11,2003,MC,Motorcycles,2093.44,,,,,,,,
30,64.81,12,2003,MC,Motorcycles,1944.3,,,,,,,,
40,49.67,1,2004,MC,Motorcycles,1986.8,,,,,,,,
28,60.57,2,2004,MC,Motorcycles,1695.96,,,,,,,,
23,55.72,4,2004,MC,Motorcycles,1281.56,,,,,,,,
29,61.18,5,2004,MC,Motorcycles,1774.22,,,,,,,,
34,58.75,6,2004,MC,Motorcycles,1997.5,,,,,,,,
37,63.6,7,2004,MC,Motorcycles,2353.2,,,,,,,,
20,49.06,8,2004,MC,Motorcycles,981.2,,,,,,,,
32,48.46,9,2004,MC,Motorcycles,1550.72,,,,,,,,
34,52.09,10,2004,MC,Motorcycles,1771.06,,,,,,,,
42,52.7,11,2004,MC,Motorcycles,2213.4,,,,,,,,
38,100,11,2004,MC,Motorcycles,3800,,,,,,,,
30,62.16,11,2004,MC,Motorcycles,1864.8,,,,,,,,
23,49.67,1,2005,MC,Motorcycles,1142.41,,,,,,,,
22,53.3,2,2005,MC,Motorcycles,1172.6,,,,,,,,
39,100,3,2005,MC,Motorcycles,3900,,,,,,,,
55,55.72,4,2005,MC,Motorcycles,3064.6,,,,,,,,
36,61.18,5,2005,MC,Motorcycles,2202.48,,,,,,,,
43,67.77,3,2003,MC,Motorcycles,2914.11,,,,,,,,
35,49.74,5,2003,MC,Motorcycles,1740.9,,,,,,,,
45,50.36,7,2003,MC,Motorcycles,2266.2,,,,,,,,
47,67.14,9,2003,MC,Motorcycles,3155.58,,,,,,,,
21,64.66,10,2003,MC,Motorcycles,1357.86,,,,,,,,
38,68.39,11,2003,MC,Motorcycles,2598.82,,,,,,,,
21,50.36,11,2003,MC,Motorcycles,1057.56,,,,,,,,
43,72.74,11,2003,MC,Motorcycles,3127.82,,,,,,,,
46,54.09,1,2004,MC,Motorcycles,2488.14,,,,,,,,
38,58.44,2,2004,MC,Motorcycles,2220.72,,,,,,,,
26,52.22,4,2004,MC,Motorcycles,1357.72,,,,,,,,
31,52.84,5,2004,MC,Motorcycles,1638.04,,,,,,,,
48,54.71,6,2004,MC,Motorcycles,2626.08,,,,,,,,
33,50.36,8,2004,MC,Motorcycles,1661.88,,,,,,,,
38,57.2,8,2004,MC,Motorcycles,2173.6,,,,,,,,
39,55.95,9,2004,MC,Motorcycles,2182.05,,,,,,,,
42,67.14,10,2004,MC,Motorcycles,2819.88,,,,,,,,
44,59.06,11,2004,MC,Motorcycles,2598.64,,,,,,,,
29,69.63,11,2004,MC,Motorcycles,2019.27,,,,,,,,
26,55.95,11,2004,MC,Motorcycles,1454.7,,,,,,,,
31,53.47,12,2004,MC,Motorcycles,1657.57,,,,,,,,
32,89.12,1,2005,MC,Motorcycles,2851.84,,,,,,,,
28,100,2,2005,MC,Motorcycles,2800,,,,,,,,
36,100,3,2005,MC,Motorcycles,3600,,,,,,,,
36,52.22,4,2005,MC,Motorcycles,1879.92,,,,,,,,
25,100,2,2003,MC,Motorcycles,2500,,,,,,,,
35,98.05,4,2003,MC,Motorcycles,3431.75,,,,,,,,
35,93.54,7,2003,MC,Motorcycles,3273.9,,,,,,,,
43,95.8,8,2003,MC,Motorcycles,4119.4,,,,,,,,
44,100,10,2003,MC,Motorcycles,4400,,,,,,,,
50,100,10,2003,MC,Motorcycles,5000,,,,,,,,
48,100,11,2003,MC,Motorcycles,4800,,,,,,,,
25,100,11,2003,MC,Motorcycles,2500,,,,,,,,
39,100,12,2003,MC,Motorcycles,3900,,,,,,,,
25,90.16,1,2004,MC,Motorcycles,2254,,,,,,,,
32,91.29,2,2004,MC,Motorcycles,2921.28,,,,,,,,
20,100,4,2004,MC,Motorcycles,2000,,,,,,,,
26,100,5,2004,MC,Motorcycles,2600,,,,,,,,
42,100,6,2004,MC,Motorcycles,4200,,,,,,,,
21,100,7,2004,MC,Motorcycles,2100,,,,,,,,
34,100,8,2004,MC,Motorcycles,3400,,,,,,,,
47,100,9,2004,MC,Motorcycles,4700,,,,,,,,
21,100,10,2004,MC,Motorcycles,2100,,,,,,,,
48,100,11,2004,MC,Motorcycles,4800,,,,,,,,
30,87.78,11,2004,MC,Motorcycles,2633.4,,,,,,,,
27,84.39,11,2004,MC,Motorcycles,2278.53,,,,,,,,
50,96.92,1,2005,MC,Motorcycles,4846,,,,,,,,
38,100,2,2005,MC,Motorcycles,3800,,,,,,,,
45,100,3,2005,MC,Motorcycles,4500,,,,,,,,
46,100,4,2005,MC,Motorcycles,4600,,,,,,,,
35,100,5,2005,MC,Motorcycles,3500,,,,,,,,
38,83.03,2,2003,MC,Motorcycles,3155.14,,,,,,,,
34,83.79,4,2003,MC,Motorcycles,2848.86,,,,,,,,
43,83.03,7,2003,MC,Motorcycles,3570.29,,,,,,,,
47,83.03,8,2003,MC,Motorcycles,3902.41,,,,,,,,
22,67.03,10,2003,MC,Motorcycles,1474.66,,,,,,,,
29,75.41,10,2003,MC,Motorcycles,2186.89,,,,,,,,
28,68.55,11,2003,MC,Motorcycles,1919.4,,,,,,,,
40,91.4,11,2003,MC,Motorcycles,3656,,,,,,,,
25,73.88,12,2003,MC,Motorcycles,1847,,,,,,,,
30,61.7,1,2004,MC,Motorcycles,1851,,,,,,,,
38,69.31,2,2004,MC,Motorcycles,2633.78,,,,,,,,
36,87.6,4,2004,MC,Motorcycles,3153.6,,,,,,,,
32,87.6,5,2004,MC,Motorcycles,2803.2,,,,,,,,
37,62.46,6,2004,MC,Motorcycles,2311.02,,,,,,,,
30,79.98,7,2004,MC,Motorcycles,2399.4,,,,,,,,
39,70.08,8,2004,MC,Motorcycles,2733.12,,,,,,,,
32,65.51,9,2004,MC,Motorcycles,2096.32,,,,,,,,
47,63.22,10,2004,MC,Motorcycles,2971.34,,,,,,,,
26,86.83,11,2004,MC,Motorcycles,2257.58,,,,,,,,
37,94.43,11,2004,MC,Motorcycles,3493.91,,,,,,,,
55,79.98,11,2004,MC,Motorcycles,4398.9,,,,,,,,
21,100,1,2005,MC,Motorcycles,2100,,,,,,,,
23,100,2,2005,MC,Motorcycles,2300,,,,,,,,
49,81.4,3,2005,MC,Motorcycles,3988.6,,,,,,,,
59,87.6,4,2005,MC,Motorcycles,5168.4,,,,,,,,
32,87.6,5,2005,MC,Motorcycles,2803.2,,,,,,,,
35,58.87,3,2003,MC,Motorcycles,2060.45,,,,,,,,
32,76.88,5,2003,MC,Motorcycles,2460.16,,,,,,,,
29,61.64,7,2003,MC,Motorcycles,1787.56,,,,,,,,
27,60.95,8,2003,MC,Motorcycles,1645.65,,,,,,,,
27,80.34,10,2003,MC,Motorcycles,2169.18,,,,,,,,
38,74.11,11,2003,MC,Motorcycles,2816.18,,,,,,,,
35,72.03,11,2003,MC,Motorcycles,2521.05,,,,,,,,
42,76.19,11,2003,MC,Motorcycles,3199.98,,,,,,,,
21,63.72,1,2004,MC,Motorcycles,1338.12,,,,,,,,
37,80.34,2,2004,MC,Motorcycles,2972.58,,,,,,,,
26,79.65,4,2004,MC,Motorcycles,2070.9,,,,,,,,
47,65.8,5,2004,MC,Motorcycles,3092.6,,,,,,,,
37,65.1,6,2004,MC,Motorcycles,2408.7,,,,,,,,
46,75.49,8,2004,MC,Motorcycles,3472.54,,,,,,,,
38,59.56,8,2004,MC,Motorcycles,2263.28,,,,,,,,
33,66.49,9,2004,MC,Motorcycles,2194.17,,,,,,,,
24,56.1,10,2004,MC,Motorcycles,1346.4,,,,,,,,
31,81.73,11,2004,MC,Motorcycles,2533.63,,,,,,,,
42,81.03,11,2004,MC,Motorcycles,3403.26,,,,,,,,
32,100,11,2004,MC,Motorcycles,3200,,,,,,,,
41,70.65,12,2004,MC,Motorcycles,2896.65,,,,,,,,
43,61.23,1,2005,MC,Motorcycles,2632.89,,,,,,,,
20,100,2,2005,MC,Motorcycles,2000,,,,,,,,
35,65.13,3,2005,MC,Motorcycles,2279.55,,,,,,,,
27,79.65,4,2005,MC,Motorcycles,2150.55,,,,,,,,
20,92.9,2,2003,MC,Motorcycles,1858,,,,,,,,
22,100,4,2003,MC,Motorcycles,2200,,,,,,,,
23,100,6,2003,MC,Motorcycles,2300,,,,,,,,
33,93.9,8,2003,MC,Motorcycles,3098.7,,,,,,,,
28,100,10,2003,MC,Motorcycles,2800,,,,,,,,
44,98.89,11,2003,MC,Motorcycles,4351.16,,,,,,,,
46,79.91,1,2004,MC,Motorcycles,3675.86,,,,,,,,
21,100,2,2004,MC,Motorcycles,2100,,,,,,,,
41,100,4,2004,MC,Motorcycles,4100,,,,,,,,
31,100,5,2004,MC,Motorcycles,3100,,,,,,,,
31,79.91,6,2004,MC,Motorcycles,2477.21,,,,,,,,
23,81.91,7,2004,MC,Motorcycles,1883.93,,,,,,,,
37,98.89,8,2004,MC,Motorcycles,3658.93,,,,,,,,
26,100,9,2004,MC,Motorcycles,2600,,,,,,,,
24,79.91,10,2004,MC,Motorcycles,1917.84,,,,,,,,
47,100,11,2004,MC,Motorcycles,4700,,,,,,,,
45,63.91,11,2004,MC,Motorcycles,2875.95,,,,,,,,
55,100,11,2004,MC,Motorcycles,5500,,,,,,,,
46,81.17,12,2004,MC,Motorcycles,3733.82,,,,,,,,
50,100,1,2005,MC,Motorcycles,5000,,,,,,,,
37,100,2,2005,MC,Motorcycles,3700,,,,,,,,
44,94.9,3,2005,MC,Motorcycles,4175.6,,,,,,,,
49,100,4,2005,MC,Motorcycles,4900,,,,,,,,
